transaction_id,account_id,amount,transaction_type,timestamp,location
TXN202604080,ACC1031,14331.46,TRANSFER,2026-08-22 04:37:20,Chennai
TXN202604081,ACC1030,10226.23,DEBIT,2026-08-22 04:37:50,Mumbai
TXN202604082,ACC1003,26034.79,DEBIT,2026-08-22 04:38:20,Delhi
TXN202604083,ACC1005,22402.08,TRANSFER,2026-08-22 04:38:50,Mumbai
TXN202604084,ACC1004,40136.66,CREDIT,2026-08-22 04:39:20,Hyderabad
TXN202604085,ACC1006,12395.81,TRANSFER,2026-08-22 04:39:50,Delhi
TXN202604086,ACC1035,49851.38,TRANSFER,2026-08-22 04:40:20,Chennai
TXN202604087,ACC1028,37709.89,CREDIT,2026-08-22 04:40:50,Delhi
TXN202604088,ACC1019,23630.91,DEBIT,2026-08-22 04:41:20,Mumbai
TXN202604089,ACC1045,654.49,DEBIT,2026-08-22 04:41:50,Delhi
TXN202604090,ACC1037,24958.32,CREDIT,2026-08-22 04:42:20,Mumbai
TXN202604091,ACC1038,41355.6,DEBIT,2026-08-22 04:42:50,Hyderabad
TXN202604092,ACC1046,29870.34,DEBIT,2026-08-22 04:43:20,Bangalore
TXN202604093,ACC1007,48693.88,TRANSFER,2026-08-22 04:43:50,Bangalore
TXN202604094,ACC1021,47993.73,CREDIT,2026-08-22 04:44:20,Delhi
TXN202604095,ACC1039,27019.23,DEBIT,2026-08-22 04:44:50,Mumbai
TXN202604096,ACC1005,29097.11,DEBIT,2026-08-22 04:45:20,Chennai
TXN202604097,ACC1026,11020.61,TRANSFER,2026-08-22 04:45:50,Chennai
TXN202604098,ACC1031,14838.6,DEBIT,2026-08-22 04:47:20,Hyderabad
TXN202604099,ACC1018,14323.11,TRANSFER,2026-08-22 04:46:50,Chennai
TXN202604100,ACC1001,5212.62,DEBIT,2026-08-22 04:47:20,Mumbai
TXN202604101,ACC1025,10083.5,DEBIT,2026-08-22 04:47:50,Bangalore
TXN202604102,ACC1012,45974.76,CREDIT,2026-08-22 04:48:20,Mumbai
TXN202604103,ACC1002,33897.1,TRANSFER,2026-08-22 04:48:50,Hyderabad
TXN202604104,ACC1030,48877.28,CREDIT,2026-08-22 04:49:20,Delhi
TXN202604105,ACC1009,6886.8,TRANSFER,2026-08-22 04:49:50,Bangalore
TXN202604106,ACC1031,22526.47,CREDIT,2026-08-22 04:50:20,Delhi
TXN202604107,ACC1038,33289.45,TRANSFER,2026-08-22 04:50:50,Mumbai
TXN202604108,ACC1045,30377.18,DEBIT,2026-08-22 04:51:20,Mumbai
TXN202604109,ACC1043,5210.62,TRANSFER,2026-08-22 04:51:50,Hyderabad
TXN202604110,ACC1029,9684.13,DEBIT,2026-08-22 04:52:20,Bangalore
TXN202604111,ACC1003,4696.16,CREDIT,2026-08-22 04:52:50,Hyderabad
TXN202604112,ACC1040,7740.0,CREDIT,2026-08-22 04:53:20,Bangalore
TXN202604113,ACC1028,37762.85,TRANSFER,2026-08-22 04:53:50,Delhi
TXN202604114,ACC1004,29813.72,DEBIT,2026-08-22 04:54:20,Bangalore
TXN202604115,ACC1020,22726.4,CREDIT,2026-08-22 04:54:50,Chennai
TXN202604116,ACC1024,5584.96,TRANSFER,2026-08-22 04:55:20,Bangalore
TXN202604117,ACC1045,23019.08,CREDIT,2026-08-22 04:55:50,Mumbai
TXN202604118,ACC1010,43408.01,DEBIT,2026-08-22 04:56:20,Delhi
TXN202604119,ACC1041,14759.2,DEBIT,2026-08-22 04:56:50,Hyderabad
TXN202604120,ACC1009,15318.61,CREDIT,2026-08-22 04:57:20,Mumbai
TXN202604121,ACC1050,4888.1,CREDIT,2026-08-22 04:57:50,Chennai
TXN202604122,ACC1035,1234.34,CREDIT,2026-08-22 04:58:20,Chennai
TXN202604123,ACC1035,45568.07,DEBIT,2026-08-22 04:58:50,Delhi
TXN202604124,ACC1034,18905.79,CREDIT,2026-08-22 04:59:20,Bangalore
TXN202604125,ACC1016,33038.27,DEBIT,2026-08-22 04:59:50,Mumbai
TXN202604126,ACC1019,39082.21,CREDIT,2026-08-22 05:00:20,Chennai
TXN202604127,ACC1047,38301.91,DEBIT,2026-08-22 05:00:50,Hyderabad
TXN202604128,ACC1004,35521.85,DEBIT,2026-08-22 05:01:20,Mumbai
TXN202604129,ACC1021,26815.7,TRANSFER,2026-08-22 05:01:50,Bangalore
TXN202604130,ACC1021,34558.64,CREDIT,2026-08-22 05:02:20,Bangalore
TXN202604131,ACC1036,21082.24,TRANSFER,2026-08-22 05:02:50,Chennai
TXN202604132,ACC1000,20517.11,CREDIT,2026-08-22 05:03:20,Hyderabad
TXN202604133,ACC1025,6327.8,DEBIT,2026-08-22 05:03:50,Bangalore
TXN202604134,ACC1034,40479.06,CREDIT,2026-08-22 05:04:20,Bangalore
TXN202604135,ACC1019,24678.93,TRANSFER,2026-08-22 05:04:50,Chennai
TXN202604136,ACC1019,47261.61,DEBIT,2026-08-22 05:05:20,Hyderabad
TXN202604137,ACC1044,22364.12,DEBIT,2026-08-22 05:05:50,Chennai
TXN202604138,ACC1026,22409.69,CREDIT,2026-08-22 05:06:20,Hyderabad
TXN202604139,ACC1043,46055.52,CREDIT,2026-08-22 05:06:50,Mumbai
TXN202604140,ACC1026,10356.3,TRANSFER,2026-08-22 05:07:20,Bangalore
TXN202604141,ACC1010,24597.77,TRANSFER,2026-08-22 05:07:50,Chennai
TXN202604142,ACC1049,31805.27,DEBIT,2026-08-22 05:08:20,Hyderabad
TXN202604143,ACC1040,42039.59,TRANSFER,2026-08-22 05:08:50,Delhi
TXN202604144,ACC1035,28200.82,DEBIT,2026-08-22 05:09:20,Mumbai
TXN202604145,ACC1041,30505.38,CREDIT,2026-08-22 05:09:50,Mumbai
TXN202604146,ACC1012,37247.19,TRANSFER,2026-08-22 05:10:20,Bangalore
TXN202604147,ACC1013,28137.51,TRANSFER,2026-08-22 05:10:50,Delhi
TXN202604148,ACC1030,26879.11,CREDIT,2026-08-22 05:11:20,Delhi
TXN202604149,ACC1034,20943.37,TRANSFER,2026-08-22 05:11:50,Bangalore
TXN202604150,ACC1004,23353.02,TRANSFER,2026-08-22 05:12:20,Delhi
TXN202604151,ACC1024,28353.07,CREDIT,2026-08-22 05:12:50,Delhi
TXN202604152,ACC1037,42173.25,DEBIT,2026-08-22 05:13:20,Bangalore
TXN202604153,ACC1013,27663.26,DEBIT,2026-08-22 05:13:50,Bangalore
TXN202604154,ACC1036,14397.26,TRANSFER,2026-08-22 05:14:20,Chennai
TXN202604155,ACC1024,28567.24,TRANSFER,2026-08-22 05:14:50,Chennai
TXN202604156,ACC1009,9734.85,DEBIT,2026-08-22 05:15:20,Bangalore
TXN202604157,ACC1003,3791.68,CREDIT,2026-08-22 05:15:50,Chennai
TXN202604158,ACC1040,35501.12,CREDIT,2026-08-22 05:16:20,Hyderabad
TXN202604159,ACC1044,715.67,DEBIT,2026-08-22 05:16:50,Chennai
TXN202604160,ACC1037,39395.39,CREDIT,2026-08-22 05:17:20,Hyderabad
TXN202604161,ACC1009,8313.48,TRANSFER,2026-08-22 05:17:50,Mumbai
TXN202604162,ACC1047,4364.06,CREDIT,2026-08-22 05:18:20,Delhi
TXN202604163,ACC1014,38697.96,CREDIT,2026-08-22 05:18:50,Chennai
TXN202604164,ACC1011,10668.59,TRANSFER,2026-08-22 05:19:20,Delhi
TXN202604165,ACC1025,34815.03,DEBIT,2026-08-22 05:19:50,Delhi
TXN202604166,ACC1041,10990.14,CREDIT,2026-08-22 05:20:20,Mumbai
TXN202604167,ACC1009,13606.89,TRANSFER,2026-08-22 05:20:50,Delhi
TXN202604168,ACC1015,40211.73,CREDIT,2026-08-22 05:21:20,Mumbai
TXN202604169,ACC1042,25118.33,TRANSFER,2026-08-22 05:21:50,Delhi
TXN202604170,ACC1019,13033.56,DEBIT,2026-08-22 05:22:20,Mumbai
TXN202604171,ACC1044,33449.61,DEBIT,2026-08-22 05:22:50,Bangalore
TXN202604172,ACC1000,17790.24,DEBIT,2026-08-22 05:23:20,Chennai
TXN202604173,ACC1043,993.15,DEBIT,2026-08-22 05:23:50,Bangalore
TXN202604174,ACC1004,43256.16,CREDIT,2026-08-22 05:24:20,Chennai
TXN202604175,ACC1039,22068.78,CREDIT,2026-08-22 05:24:50,Chennai
TXN202604176,ACC1008,49870.91,TRANSFER,2026-08-22 05:25:20,Hyderabad
TXN202604177,ACC1039,4454.71,DEBIT,2026-08-22 05:25:50,Mumbai
TXN202604178,ACC1040,36718.91,DEBIT,2026-08-22 05:26:20,Mumbai
TXN202604179,ACC1010,15638.51,TRANSFER,2026-08-22 05:26:50,Chennai
TXN202604180,ACC1009,24922.67,CREDIT,2026-08-22 05:27:20,Chennai
TXN202604181,ACC1045,29081.47,TRANSFER,2026-08-22 05:27:50,Hyderabad
TXN202604182,ACC1003,34856.2,DEBIT,2026-08-22 05:28:20,Delhi
TXN202604183,ACC1042,19842.97,TRANSFER,2026-08-22 05:28:50,Delhi
TXN202604184,ACC1028,26143.26,TRANSFER,2026-08-22 05:29:20,Hyderabad
TXN202604185,ACC1030,40597.92,DEBIT,2026-08-22 05:29:50,Mumbai
TXN202604186,ACC1003,46708.57,TRANSFER,2026-08-22 05:30:20,Delhi
TXN202604187,ACC1043,32473.12,DEBIT,2026-08-22 05:30:50,Chennai
TXN202604188,ACC1034,3162.39,DEBIT,2026-08-22 05:31:20,Bangalore
TXN202604189,ACC1016,1741.69,TRANSFER,2026-08-22 05:31:50,Hyderabad
TXN202604190,ACC1028,41263.09,DEBIT,2026-08-22 05:32:20,Chennai
TXN202604191,ACC1028,49413.16,CREDIT,2026-08-22 05:32:50,Delhi
TXN202604192,ACC1007,4949.13,CREDIT,2026-08-22 05:33:20,Chennai
TXN202604193,ACC1011,9357.2,TRANSFER,2026-08-22 05:33:50,Chennai
TXN202604194,ACC1027,21542.41,TRANSFER,2026-08-22 05:34:20,Delhi
TXN202604195,ACC1050,7824.78,TRANSFER,2026-08-22 05:34:50,Mumbai
TXN202604196,ACC1006,31061.64,CREDIT,2026-08-22 05:35:20,Bangalore
TXN202604197,ACC1001,18857.89,DEBIT,2026-08-22 05:35:50,Chennai
TXN202604198,ACC1036,7594.67,TRANSFER,2026-08-22 05:36:20,Mumbai
TXN202604199,ACC1033,12062.0,TRANSFER,2026-08-22 05:36:50,Delhi
TXN202604200,ACC1039,33861.2,CREDIT,2026-08-22 05:37:20,Chennai
TXN202604201,ACC1015,46846.95,DEBIT,2026-08-22 05:37:50,Delhi
TXN202604202,ACC1014,13618.23,TRANSFER,2026-08-22 05:38:20,Delhi
TXN202604203,ACC1039,18309.28,CREDIT,2026-08-22 05:38:50,Chennai
TXN202604204,ACC1003,21855.51,TRANSFER,2026-08-22 05:39:20,Mumbai
TXN202604205,ACC1025,31006.37,DEBIT,2026-08-22 05:39:50,Bangalore
TXN202604206,ACC1028,19674.22,DEBIT,2026-08-22 05:40:20,Hyderabad
TXN202604207,ACC1003,36323.75,CREDIT,2026-08-22 05:40:50,Delhi
TXN202604208,ACC1022,11050.31,DEBIT,2026-08-22 05:41:20,Mumbai
TXN202604209,ACC1022,38253.42,CREDIT,2026-08-22 05:41:50,Mumbai
TXN202604210,ACC1045,31645.85,DEBIT,2026-08-22 05:42:20,Mumbai
TXN202604211,ACC1025,34272.58,DEBIT,2026-08-22 05:42:50,Mumbai
TXN202604212,ACC1040,29610.55,CREDIT,2026-08-22 05:43:20,Mumbai
TXN202604213,ACC1036,23371.97,CREDIT,2026-08-22 05:43:50,Bangalore
TXN202604214,ACC1047,44827.09,TRANSFER,2026-08-22 05:44:20,Bangalore
TXN202604215,ACC1049,12141.6,TRANSFER,2026-08-22 05:44:50,Hyderabad
TXN202604216,ACC1049,22929.68,DEBIT,2026-08-22 05:45:20,Bangalore
TXN202604217,ACC1000,14871.04,CREDIT,2026-08-22 05:45:50,Chennai
TXN202604218,ACC1043,43875.03,DEBIT,2026-08-22 05:46:20,Chennai
TXN202604219,ACC1046,34946.84,DEBIT,2026-08-22 05:46:50,Delhi
TXN202604220,ACC1003,6832.69,DEBIT,2026-08-22 05:47:20,Chennai
TXN202604221,ACC1032,35840.24,CREDIT,2026-08-22 05:47:50,Hyderabad
TXN202604222,ACC1043,3646.35,CREDIT,2026-08-22 05:48:20,Mumbai
TXN202604223,ACC1014,10008.67,DEBIT,2026-08-22 05:48:50,Bangalore
TXN202604224,ACC1050,15423.15,DEBIT,2026-08-22 05:49:20,Mumbai
TXN202604225,ACC1016,2828.24,TRANSFER,2026-08-22 05:49:50,Delhi
TXN202604226,ACC1024,33815.79,DEBIT,2026-08-22 05:50:20,Hyderabad
TXN202604227,ACC1017,14010.59,CREDIT,2026-08-22 05:50:50,Bangalore
TXN202604228,ACC1026,34921.8,TRANSFER,2026-08-22 05:51:20,Chennai
TXN202604229,ACC1048,36494.69,TRANSFER,2026-08-22 05:51:50,Hyderabad
TXN202604230,ACC1012,19435.42,DEBIT,2026-08-22 05:52:20,Chennai
TXN202604231,ACC1037,47262.28,CREDIT,2026-08-22 05:52:50,Delhi
TXN202604232,ACC1043,14776.8,TRANSFER,2026-08-22 05:53:20,Bangalore
TXN202604233,ACC1004,38715.09,TRANSFER,2026-08-22 05:53:50,Hyderabad
TXN202604234,ACC1004,38391.38,DEBIT,2026-08-22 05:54:20,Chennai
TXN202604235,ACC1040,5716.32,DEBIT,2026-08-22 05:54:50,Hyderabad
TXN202604236,ACC1027,17236.2,CREDIT,2026-08-22 05:55:20,Hyderabad
TXN202604237,ACC1039,13004.04,TRANSFER,2026-08-22 05:55:50,Mumbai
TXN202604238,ACC1035,48516.17,CREDIT,2026-08-22 05:56:20,Chennai
TXN202604239,ACC1031,18766.43,TRANSFER,2026-08-22 05:56:50,Hyderabad
TXN202604240,ACC1017,7176.26,DEBIT,2026-08-22 05:57:20,Chennai
TXN202604241,ACC1018,24437.61,DEBIT,2026-08-22 05:57:50,Bangalore
TXN202604242,ACC1046,16364.31,CREDIT,2026-08-22 05:58:20,Bangalore
TXN202604243,ACC1021,26738.89,DEBIT,2026-08-22 05:58:50,Hyderabad
TXN202604244,ACC1009,16892.35,TRANSFER,2026-08-22 05:59:20,Delhi
TXN202604245,ACC1007,379.36,CREDIT,2026-08-22 05:59:50,Delhi
TXN202604246,ACC1016,26057.91,CREDIT,2026-08-22 06:00:20,Bangalore
TXN202604247,ACC1045,41790.96,CREDIT,2026-08-22 06:00:50,Bangalore
TXN202604248,ACC1003,43588.25,DEBIT,2026-08-22 06:01:20,Delhi
TXN202604249,ACC1013,18138.1,DEBIT,2026-08-22 06:01:50,Hyderabad
TXN202604250,ACC1018,22814.34,DEBIT,2026-08-22 06:02:20,Bangalore
TXN202604251,ACC1004,45131.72,DEBIT,2026-08-22 06:02:50,Bangalore
TXN202604252,ACC1022,44154.11,CREDIT,2026-08-22 06:03:20,Mumbai
TXN202604253,ACC1021,46900.65,CREDIT,2026-08-22 06:03:50,Hyderabad
TXN202604254,ACC1013,36109.82,DEBIT,2026-08-22 06:04:20,Bangalore
TXN202604255,ACC1005,39176.45,DEBIT,2026-08-22 06:04:50,Bangalore
TXN202604256,ACC1043,33542.52,CREDIT,2026-08-22 06:05:20,Mumbai
TXN202604257,ACC1004,48288.24,DEBIT,2026-08-22 06:05:50,Delhi
TXN202604258,ACC1013,22432.19,TRANSFER,2026-08-22 06:06:20,Bangalore
TXN202604259,ACC1000,26257.73,CREDIT,2026-08-22 06:06:50,Delhi
TXN202604260,ACC1007,15543.39,DEBIT,2026-08-22 06:07:20,Hyderabad
TXN202604261,ACC1032,25039.04,CREDIT,2026-08-22 06:07:50,Chennai
TXN202604262,ACC1026,46548.08,DEBIT,2026-08-22 06:08:20,Delhi
TXN202604263,ACC1041,35347.09,CREDIT,2026-08-22 06:08:50,Delhi
TXN202604264,ACC1024,34786.4,CREDIT,2026-08-22 06:09:20,Hyderabad
TXN202604265,ACC1010,45039.12,DEBIT,2026-08-22 06:09:50,Hyderabad
TXN202604266,ACC1008,12782.84,CREDIT,2026-08-22 06:10:20,Chennai
TXN202604267,ACC1000,21989.28,DEBIT,2026-08-22 06:10:50,Delhi
TXN202604268,ACC1007,10636.0,TRANSFER,2026-08-22 06:11:20,Delhi
TXN202604269,ACC1005,21913.35,DEBIT,2026-08-22 06:11:50,Delhi
TXN202604270,ACC1020,43784.79,DEBIT,2026-08-22 06:12:20,Delhi
TXN202604271,ACC1035,33303.37,DEBIT,2026-08-22 06:12:50,Bangalore
TXN202604272,ACC1022,34705.38,DEBIT,2026-08-22 06:13:20,Bangalore
TXN202604273,ACC1036,28410.43,CREDIT,2026-08-22 06:13:50,Bangalore
TXN202604274,ACC1024,44051.16,DEBIT,2026-08-22 06:14:20,Chennai
TXN202604275,ACC1033,8844.87,TRANSFER,2026-08-22 06:14:50,Bangalore
TXN202604276,ACC1035,47868.49,DEBIT,2026-08-22 06:15:20,Delhi
TXN202604277,ACC1009,1481.78,TRANSFER,2026-08-22 06:15:50,Bangalore
TXN202604278,ACC1001,15787.83,TRANSFER,2026-08-22 06:16:20,Hyderabad
TXN202604279,ACC1008,32213.35,CREDIT,2026-08-22 06:16:50,Hyderabad
TXN202604280,ACC1013,36796.42,TRANSFER,2026-08-22 06:17:20,Bangalore
TXN202604281,ACC1044,27758.31,DEBIT,2026-08-22 06:17:50,Hyderabad
TXN202604282,ACC1036,6533.29,CREDIT,2026-08-22 06:18:20,Delhi
TXN202604283,ACC1013,41222.81,CREDIT,2026-08-22 06:18:50,Chennai
TXN202604284,ACC1018,15145.84,TRANSFER,2026-08-22 06:19:20,Delhi
TXN202604285,ACC1026,13826.76,CREDIT,2026-08-22 06:19:50,Delhi
TXN202604286,ACC1027,17208.29,TRANSFER,2026-08-22 06:20:20,Chennai
TXN202604287,ACC1040,12220.17,TRANSFER,2026-08-22 06:20:50,Mumbai
TXN202604288,ACC1039,23168.66,CREDIT,2026-08-22 06:21:20,Mumbai
TXN202604289,ACC1031,17338.57,CREDIT,2026-08-22 06:21:50,Delhi
TXN202604290,ACC1029,16669.79,DEBIT,2026-08-22 06:22:20,Mumbai
TXN202604291,ACC1030,6600.27,CREDIT,2026-08-22 06:22:50,Mumbai
TXN202604292,ACC1005,32141.41,TRANSFER,2026-08-22 06:23:20,Delhi
TXN202604293,ACC1019,41931.85,CREDIT,2026-08-22 06:23:50,Bangalore
TXN202604294,ACC1011,29870.91,DEBIT,2026-08-22 06:24:20,Bangalore
TXN202604295,ACC1015,8441.45,TRANSFER,2026-08-22 06:24:50,Hyderabad
TXN202604296,ACC1015,47514.42,CREDIT,2026-08-22 06:25:20,Chennai
TXN202604297,ACC1037,21025.11,DEBIT,2026-08-22 06:25:50,Delhi
TXN202604298,ACC1047,27307.57,CREDIT,2026-08-22 06:26:20,Bangalore
TXN202604299,ACC1018,34109.75,TRANSFER,2026-08-22 06:26:50,Chennai
TXN202604300,ACC1019,648.21,TRANSFER,2026-08-22 06:27:20,Chennai
TXN202604301,ACC1037,24119.77,CREDIT,2026-08-22 06:27:50,Chennai
TXN202604302,ACC1013,11664.78,CREDIT,2026-08-22 06:28:20,Bangalore
TXN202604303,ACC1037,14384.67,DEBIT,2026-08-22 06:28:50,Mumbai
TXN202604304,ACC1048,20140.1,TRANSFER,2026-08-22 06:29:20,Delhi
TXN202604305,ACC1015,24060.08,CREDIT,2026-08-22 06:29:50,Mumbai
TXN202604306,ACC1050,33401.9,CREDIT,2026-08-22 06:30:20,Mumbai
TXN202604307,ACC1050,31586.51,TRANSFER,2026-08-22 06:30:50,Mumbai
TXN202604308,ACC1038,34250.67,DEBIT,2026-08-22 06:31:20,Chennai
TXN202604309,ACC1034,42367.73,TRANSFER,2026-08-22 06:31:50,Chennai
TXN202604310,ACC1019,11435.64,DEBIT,2026-08-22 06:32:20,Mumbai
TXN202604311,ACC1028,12969.2,TRANSFER,2026-08-22 06:32:50,Bangalore
TXN202604312,ACC1009,14326.91,DEBIT,2026-08-22 06:33:20,Delhi
TXN202604313,ACC1001,36649.84,DEBIT,2026-08-22 06:33:50,Delhi
TXN202604314,ACC1011,32788.17,CREDIT,2026-08-22 06:34:20,Bangalore
TXN202604315,ACC1050,519.92,TRANSFER,2026-08-22 06:34:50,Mumbai
TXN202604316,ACC1029,21186.1,CREDIT,2026-08-22 06:35:20,Delhi
TXN202604317,ACC1004,48829.14,DEBIT,2026-08-22 06:35:50,Delhi
TXN202604318,ACC1047,27777.53,DEBIT,2026-08-22 06:36:20,Bangalore
TXN202604319,ACC1030,7293.04,DEBIT,2026-08-22 06:36:50,Bangalore
TXN202604320,ACC1024,5923.18,TRANSFER,2026-08-22 06:37:20,Hyderabad
TXN202604321,ACC1026,6244.84,TRANSFER,2026-08-22 06:37:50,Mumbai
TXN202604322,ACC1036,5826.29,TRANSFER,2026-08-22 06:38:20,Chennai
TXN202604323,ACC1048,41139.04,DEBIT,2026-08-22 06:38:50,Delhi
TXN202604324,ACC1007,3155.55,DEBIT,2026-08-22 06:39:20,Bangalore
TXN202604325,ACC1029,36004.1,CREDIT,2026-08-22 06:39:50,Delhi
TXN202604326,ACC1017,11994.95,TRANSFER,2026-08-22 06:40:20,Hyderabad
TXN202604327,ACC1030,8138.02,TRANSFER,2026-08-22 06:40:50,Hyderabad
TXN202604328,ACC1033,46323.12,TRANSFER,2026-08-22 06:41:20,Delhi
TXN202604329,ACC1025,46945.87,CREDIT,2026-08-22 06:41:50,Bangalore
TXN202604330,ACC1039,4496.17,DEBIT,2026-08-22 06:42:20,Chennai
TXN202604331,ACC1045,12613.09,DEBIT,2026-08-22 06:42:50,Delhi
TXN202604332,ACC1044,32563.14,DEBIT,2026-08-22 06:43:20,Delhi
TXN202604333,ACC1021,8624.85,DEBIT,2026-08-22 06:43:50,Delhi
TXN202604334,ACC1045,13158.0,TRANSFER,2026-08-22 06:44:20,Chennai
TXN202604335,ACC1030,7218.48,DEBIT,2026-08-22 06:44:50,Bangalore
TXN202604336,ACC1042,10094.16,CREDIT,2026-08-22 06:45:20,Bangalore
TXN202604337,ACC1030,49023.21,DEBIT,2026-08-22 06:45:50,Hyderabad
TXN202604338,ACC1012,24223.13,DEBIT,2026-08-22 06:46:20,Hyderabad
TXN202604339,ACC1043,47759.18,TRANSFER,2026-08-22 06:46:50,Bangalore
TXN202604340,ACC1047,32562.95,CREDIT,2026-08-22 06:47:20,Bangalore
TXN202604341,ACC1037,28288.41,CREDIT,2026-08-22 06:47:50,Hyderabad
TXN202604342,ACC1012,34887.44,TRANSFER,2026-08-22 06:48:20,Hyderabad
TXN202604343,ACC1042,36449.53,TRANSFER,2026-08-22 06:48:50,Hyderabad
TXN202604344,ACC1039,36563.56,DEBIT,2026-08-22 06:49:20,Hyderabad
TXN202604345,ACC1019,19656.43,DEBIT,2026-08-22 06:49:50,Chennai
TXN202604346,ACC1050,35874.92,CREDIT,2026-08-22 06:50:20,Chennai
TXN202604347,ACC1023,21885.72,DEBIT,2026-08-22 06:50:50,Hyderabad
TXN202604348,ACC1026,46061.79,CREDIT,2026-08-22 06:51:20,Bangalore
TXN202604349,ACC1008,30764.91,CREDIT,2026-08-22 06:51:50,Hyderabad
TXN202604350,ACC1041,9452.39,TRANSFER,2026-08-22 06:52:20,Chennai
TXN202604351,ACC1028,18330.98,TRANSFER,2026-08-22 06:52:50,Delhi
TXN202604352,ACC1031,20520.56,TRANSFER,2026-08-22 06:53:20,Hyderabad
TXN202604353,ACC1050,561.58,TRANSFER,2026-08-22 06:53:50,Hyderabad
TXN202604354,ACC1032,12345.43,TRANSFER,2026-08-22 06:54:20,Delhi
TXN202604355,ACC1021,13798.66,CREDIT,2026-08-22 06:54:50,Bangalore
TXN202604356,ACC1000,26306.29,TRANSFER,2026-08-22 06:55:20,Mumbai
TXN202604357,ACC1047,24665.07,DEBIT,2026-08-22 06:55:50,Chennai
TXN202604358,ACC1040,1149.82,DEBIT,2026-08-22 06:56:20,Chennai
TXN202604359,ACC1033,22233.08,DEBIT,2026-08-22 06:56:50,Hyderabad
TXN202604360,ACC1004,16622.87,TRANSFER,2026-08-22 06:57:20,Delhi
TXN202604361,ACC1000,47781.39,DEBIT,2026-08-22 06:57:50,Bangalore
TXN202604362,ACC1011,35885.2,CREDIT,2026-08-22 06:58:20,Hyderabad
TXN202604363,ACC1016,20811.13,DEBIT,2026-08-22 06:58:50,Mumbai
TXN202604364,ACC1014,46105.66,DEBIT,2026-08-22 06:59:20,Bangalore
TXN202604365,ACC1023,8635.72,TRANSFER,2026-08-22 06:59:50,Delhi
TXN202604366,ACC1041,16658.46,TRANSFER,2026-08-22 07:00:20,Hyderabad
TXN202604367,ACC1043,17400.59,TRANSFER,2026-08-22 07:00:50,Delhi
TXN202604368,ACC1028,48674.0,DEBIT,2026-08-22 07:01:20,Mumbai
TXN202604369,ACC1028,15441.71,DEBIT,2026-08-22 07:01:50,Chennai
TXN202604370,ACC1046,28841.96,CREDIT,2026-08-22 07:02:20,Bangalore
TXN202604371,ACC1027,20309.37,DEBIT,2026-08-22 07:02:50,Bangalore
TXN202604372,ACC1037,36222.65,TRANSFER,2026-08-22 07:03:20,Mumbai
TXN202604373,ACC1030,17480.19,DEBIT,2026-08-22 07:03:50,Bangalore
TXN202604374,ACC1043,9281.68,TRANSFER,2026-08-22 07:04:20,Hyderabad
TXN202604375,ACC1038,32017.17,CREDIT,2026-08-22 07:04:50,Hyderabad
TXN202604376,ACC1004,22228.98,TRANSFER,2026-08-22 07:05:20,Hyderabad
TXN202604377,ACC1036,25655.61,TRANSFER,2026-08-22 07:05:50,Bangalore
TXN202604378,ACC1011,12640.57,CREDIT,2026-08-22 07:06:20,Bangalore
TXN202604379,ACC1015,34226.02,DEBIT,2026-08-22 07:06:50,Chennai
TXN202604380,ACC1013,1903.48,DEBIT,2026-08-22 07:07:20,Hyderabad
TXN202604381,ACC1000,31682.85,CREDIT,2026-08-22 07:07:50,Mumbai
TXN202604382,ACC1048,19110.74,DEBIT,2026-08-22 07:08:20,Chennai
TXN202604383,ACC1022,13300.63,DEBIT,2026-08-22 07:08:50,Mumbai
TXN202604384,ACC1002,48552.25,TRANSFER,2026-08-22 07:09:20,Chennai
TXN202604385,ACC1038,33295.51,DEBIT,2026-08-22 07:09:50,Bangalore
TXN202604386,ACC1034,27018.57,DEBIT,2026-08-22 07:10:20,Bangalore
TXN202604387,ACC1043,20977.18,CREDIT,2026-08-22 07:10:50,Mumbai
TXN202604388,ACC1026,12274.21,DEBIT,2026-08-22 07:11:20,Bangalore
TXN202604389,ACC1039,33333.2,TRANSFER,2026-08-22 07:11:50,Chennai
TXN202604390,ACC1045,27206.5,DEBIT,2026-08-22 07:12:20,Delhi
TXN202604391,ACC1022,25259.7,CREDIT,2026-08-22 07:12:50,Mumbai
TXN202604392,ACC1014,17125.24,DEBIT,2026-08-22 07:13:20,Bangalore
TXN202604393,ACC1027,29844.86,TRANSFER,2026-08-22 07:13:50,Hyderabad
TXN202604394,ACC1004,24220.49,DEBIT,2026-08-22 07:14:20,Bangalore
TXN202604395,ACC1020,49912.28,TRANSFER,2026-08-22 07:14:50,Bangalore
TXN202604396,ACC1027,13416.44,CREDIT,2026-08-22 07:15:20,Bangalore
TXN202604397,ACC1028,34578.6,DEBIT,2026-08-22 07:15:50,Mumbai
TXN202604398,ACC1046,1446.51,DEBIT,2026-08-22 07:16:20,Chennai
TXN202604399,ACC1004,36951.15,DEBIT,2026-08-22 07:16:50,Chennai
TXN202604400,ACC1017,24563.86,TRANSFER,2026-08-22 07:17:20,Bangalore
TXN202604401,ACC1048,3197.28,TRANSFER,2026-08-22 07:17:50,Mumbai
TXN202604402,ACC1015,40218.81,DEBIT,2026-08-22 07:18:20,Hyderabad
TXN202604403,ACC1024,5509.96,TRANSFER,2026-08-22 07:18:50,Delhi
